sales_map_rows;Year;Month;Region;Division;State;City;Customer;Address;Longitude;Latitude;SalesChannel;Market_Segment;Sales
1686;2014;December;Midwest;West North Central;MO;Wright City;Penney Caler;647 W N Service Rd;-91.04;38.83;Sales Channel 2;Infusions;22001.42221
1687;2014;December;Midwest;West North Central;ND;Bismarck;Daniela Erikson;605 E Main Ave;-100.78;46.81;Sales Channel 2;Infusions;23101.49332
1688;2014;December;Midwest;West North Central;ND;Bismarck;Garth Glennon;2631 State St;-100.77;46.84;Sales Channel 4;Infusions;24256.56799
1689;2014;December;Midwest;West North Central;ND;Bismarck;Garth Glennon;2631 State St;-100.77;46.84;Sales Channel 4;Sports Drinks;25469.39638
1690;2014;December;Midwest;West North Central;ND;Bismarck;Jennefer Lootens;4000 E Divide Dr;-100.73;46.83;Sales Channel 2;Infusions;26742.8662
1691;2014;December;Midwest;West North Central;ND;Bismarck;Jonna Haven;1535 Burnt Boat Dr;-100.82;46.83;Sales Channel 4;Infusions;28080.00951
1692;2014;December;Midwest;West North Central;ND;Devils Lake;Kum Engelke;124 4th St SW;-98.87;48.11;Sales Channel 2;Infusions;29484.00999
1693;2014;December;Midwest;West North Central;ND;Dickinson;Reiko Meegan;212 Museum Dr;-102.79;46.89;Sales Channel 4;Softdrinks;30958.21049
1694;2014;December;Midwest;West North Central;ND;Fargo;Edith Mangano;5640 23rd Ave South;-96.88;46.84;Sales Channel 3;Sports Drinks;32506.12101
1695;2014;December;Midwest;West North Central;ND;Fargo;Marian Caddick;3220 39th St S;-96.85;46.83;Sales Channel 4;Infusions;15636
1696;2014;December;Midwest;West North Central;ND;Fargo;Marian Caddick;3220 39th St S;-96.85;46.83;Sales Channel 4;Sports Drinks;16417.8
1697;2014;December;Midwest;West North Central;ND;Fargo;Michel Waybill;2424 S University Dr;-96.8;46.84;Sales Channel 2;Softdrinks;17238.69
1698;2014;December;Midwest;West North Central;ND;Grand Forks;Ashli Ramy;4340 Gateway Dr;-97.09;47.93;Sales Channel 4;Softdrinks;18100.6245
1699;2014;December;Midwest;West North Central;ND;Grand Forks;Wade Vigoren;1125 S Washington St;-97.04;47.91;Sales Channel 2;Juices;19005.65573
1700;2014;December;Midwest;West North Central;ND;Mandan;Shona Uken;2601 Memorial Hwy SE;-100.88;46.83;Sales Channel 3;Juices;19955.93851
1701;2014;December;Midwest;West North Central;ND;Minot;Magdalena Rinauro;1400 24th Ave SW;-101.31;48.21;Sales Channel 2;Infusions;20953.73544
1702;2014;December;Midwest;West North Central;ND;Minot;Magdalena Rinauro;1400 24th Ave SW;-101.31;48.21;Sales Channel 2;Softdrinks;22001.42221
1703;2014;December;Midwest;West North Central;ND;Minot;Micah Schardt;711 S Broadway;-101.3;48.23;Sales Channel 2;Infusions;23101.49332
1704;2014;December;Midwest;West North Central;NE;Aurora;Luis Margerum;1601 Q St;-98;40.87;Sales Channel 2;Softdrinks;24256.56799
1705;2014;December;Midwest;West North Central;NE;Bellevue;Collen Jitchaku;10201 S 21st St;-95.94;41.16;Sales Channel 3;Juices;25469.39638
1706;2014;December;Midwest;West North Central;NE;Bellevue;Collen Jitchaku;10201 S 21st St;-95.94;41.16;Sales Channel 3;Sports Drinks;26742.8662
1707;2014;December;Midwest;West North Central;NE;Bellevue;Doloris Kolkman;3609 Summit Plaza Dr;-95.97;41.14;Sales Channel 3;Infusions;25405.72289
1708;2014;December;Midwest;West North Central;NE;Bellevue;Liana Tribou;1608 Galvin Rd S;-95.91;41.14;Sales Channel 1;Infusions;26676.00904
1709;2014;December;Midwest;West North Central;NE;Bellevue;Liana Tribou;1608 Galvin Rd S;-95.91;41.14;Sales Channel 1;Sports Drinks;28009.80949
1710;2014;December;Midwest;West North Central;NE;Blair;Shelton Humphreys;929 Washington St;-96.13;41.54;Sales Channel 1;Softdrinks;29410.29996
1711;2014;December;Midwest;West North Central;NE;Broken Bow;Olene Trueheart;123 E South E St;-99.63;41.4;Sales Channel 2;Infusions;30880.81496
1712;2014;December;Midwest;West North Central;NE;Fairbury;Jason Belitz;1429 K St;-97.17;40.15;Sales Channel 2;Juices;32424.85571
1713;2014;December;Midwest;West North Central;NE;Hastings;Jacalyn Zipkin;1510 N Burlington;-73.22;44.49;Sales Channel 1;Juices;34046.0985
1714;2014;December;Midwest;West North Central;NE;Lexington;Renata Jeannotte;2706 Plum Creek Pkwy;-99.74;40.75;Sales Channel 2;Infusions;35748.40342
1715;2014;December;Midwest;West North Central;NE;Lincoln;Cherish Thavichith;3330 S 10th St;-96.71;40.78;Sales Channel 2;Softdrinks;37535.82359
1716;2014;December;Midwest;West North Central;NE;Lincoln;Kathey Nadler;2600 S 48th St;-96.65;40.79;Sales Channel 2;Juices;39412.61477
1717;2014;December;Midwest;West North Central;NE;Lincoln;Kena Jergens;8700 Andermatt Ave [WM];-96.6;40.73;Sales Channel 1;Juices;15636
1718;2014;December;Midwest;West North Central;NE;Lincoln;Luanna Sansouci;6500 O St;-96.63;40.81;Sales Channel 3;Infusions;16417.8
1719;2014;December;Midwest;West North Central;NE;Lincoln;Luanna Sansouci;6500 O St;-96.63;40.81;Sales Channel 3;Sports Drinks;17238.69
1720;2014;December;Midwest;West North Central;NE;Lincoln;Lucretia Lasorsa;5327 Cornhusker Hwy;-96.65;40.86;Sales Channel 2;Softdrinks;18100.6245
1721;2014;December;Midwest;West North Central;NE;Lincoln;Sherrell Urquidi;1028 Saunders Ave;-96.71;40.84;Sales Channel 2;Infusions;19005.65573
1722;2014;December;Midwest;West North Central;NE;McCook;Sherrie Serfling;501 N Hwy 83;-100.64;40.2;Sales Channel 2;Juices;19955.93851
1723;2014;December;Midwest;West North Central;NE;North Platte;Avery Annunziata;3211 Newberry Rd;-100.77;41.12;Sales Channel 4;Juices;20953.73544
1724;2014;December;Midwest;West North Central;NE;Omaha;Ivy Spira;2760 S 13th Ct;-95.93;41.23;Sales Channel 2;Juices;22001.42221
1725;2014;December;Midwest;West North Central;NE;Omaha;Kizzie Laurance;2340 N 72nd St;-96.02;41.28;Sales Channel 2;Sports Drinks;23101.49332
1726;2014;December;Midwest;West North Central;NE;Omaha;Lannie Mccullick;4404 N 30th St;-95.96;41.3;Sales Channel 2;Softdrinks;24256.56799
1727;2014;December;Midwest;West North Central;NE;Omaha;Max Janusz;3606 S 84th St;-96.04;41.23;Sales Channel 2;Juices;25469.39638
1728;2014;December;Midwest;West North Central;NE;Omaha;Ngoc Karvonen;10777 Q St;-96.08;41.21;Sales Channel 1;Softdrinks;26742.8662
1729;2014;December;Midwest;West North Central;NE;Omaha;Nichole Rowls;13708 Q St;-96.13;41.21;Sales Channel 1;Softdrinks;28080.00951
1730;2014;December;Midwest;West North Central;NE;Omaha;Palmira Polera;17805 Welch Plaza;-96.19;41.21;Sales Channel 2;Sports Drinks;29484.00999
1731;2014;December;Midwest;West North Central;NE;Omaha;Pearlene Monforte;2410 Cuming St;-95.95;41.27;Sales Channel 2;Infusions;30958.21049
1732;2014;December;Midwest;West North Central;NE;Ord;Barabara Calabria;2605 L St;-98.94;41.6;Sales Channel 2;Softdrinks;32506.12101
1733;2014;December;Midwest;West North Central;NE;Papillion;Kathline Riggans;8525 S 71st St [WM];-96.02;41.17;Sales Channel 1;Infusions;15636
1734;2014;December;Midwest;West North Central;NE;Papillion;Kathline Riggans;8525 S 71st St [WM];-96.02;41.17;Sales Channel 1;Softdrinks;16417.8
1735;2014;December;Midwest;West North Central;NE;Scottsbluff;Carley Feoli;3322 Ave L [WM];-103.66;41.87;Sales Channel 4;Juices;17238.69
1736;2014;December;Midwest;West North Central;NE;South Sioux City;Nell Kocsis;600 Dakota Ave;-96.41;42.48;Sales Channel 1;Juices;18100.6245
1737;2014;December;Midwest;West North Central;NE;Valentine;Raguel Defrance;101 W Hwy 20;-100.55;42.87;Sales Channel 2;Softdrinks;19005.65573
1738;2014;December;Midwest;West North Central;NE;Wayne;Gaynelle Bridgman;617 Tomar Dr;-97;42.23;Sales Channel 2;Softdrinks;19955.93851
1739;2014;December;Midwest;West North Central;SD;Brandon;Bertie Sphon;922 S Splitrock Blvd;-96.58;43.59;Sales Channel 2;Infusions;20953.73544
1740;2014;December;Midwest;West North Central;SD;Madison;Rosalba Degagne;320 Nw 2nd St;-97.13;44.01;Sales Channel 1;Sports Drinks;22001.42221
1741;2014;December;Midwest;West North Central;SD;Mitchell;Chia Buzek;1704 N Main St;-98.03;43.72;Sales Channel 1;Infusions;23101.49332
1742;2014;December;Midwest;West North Central;SD;Rapid City;Chanelle Nesvig;2223 W Main St;-103.26;44.08;Sales Channel 2;Infusions;24256.56799
1743;2014;December;Midwest;West North Central;SD;Rapid City;Cortney Hinken;1200 Lacrossee St Ste 106 [WM];-103.2;44.1;Sales Channel 2;Sports Drinks;25469.39638
1744;2014;December;Midwest;West North Central;SD;Rapid City;Sammy Casali;720 Cleveland St;-103.23;44.06;Sales Channel 1;Juices;26742.8662
1745;2014;December;Midwest;West North Central;SD;Sioux Falls;Angelo Schildt;4000 W 41st St;-96.77;43.52;Sales Channel 3;Infusions;25405.72289
1746;2014;December;Midwest;West North Central;SD;Sioux Falls;Mora Lavon;3200 S Minnesota Ave;-96.73;43.52;Sales Channel 2;Softdrinks;26676.00904
1747;2014;December;Midwest;West North Central;SD;Sioux Falls;Oscar Renigar;5201 S Louise Ave;-96.77;43.5;Sales Channel 2;Infusions;28009.80949
1748;2014;December;Midwest;West North Central;SD;Sioux Falls;Oscar Renigar;5201 S Louise Ave;-96.77;43.5;Sales Channel 2;Sports Drinks;29410.29996
1749;2014;December;Midwest;West North Central;SD;Spearfish;Kirstin Cruther;131 Ryan Rd;-103.86;44.5;Sales Channel 2;Juices;30880.81496
1750;2014;December;Midwest;West North Central;SD;Sturgis;Jerrod Polanski;2351 Lazelle St;-103.53;44.42;Sales Channel 2;Juices;32424.85571
1751;2014;December;Midwest;West North Central;SD;Watertown;Riley Gastineau;407 9th Ave Se;-97.11;44.89;Sales Channel 4;Softdrinks;34046.0985
1752;2014;December;Midwest;West North Central;SD;Winner;Sina Coard;526 E 2nd St;-99.85;43.38;Sales Channel 4;Softdrinks;35748.40342
1753;2014;December;Northeast;Middle Atlantic;NJ;Absecon;Kristin Cano;551 White Horse Pike;-74.51;39.43;Sales Channel 3;Infusions;37535.82359
1754;2014;December;Northeast;Middle Atlantic;NJ;Asbury Park;Asha Khokher;1501 Main St;-74.01;40.23;Sales Channel 2;Juices;39412.61477
1755;2014;December;Northeast;Middle Atlantic;NJ;Atlantic City;Cruz Saraf;31 N Arkansas Ave;-74.44;39.36;Sales Channel 3;Infusions;15636
1756;2014;December;Northeast;Middle Atlantic;NJ;Atlantic Highlands;Kaitlin Edmonds;970 Rt 36;-74.05;40.41;Sales Channel 2;Infusions;16417.8
1757;2014;December;Northeast;Middle Atlantic;NJ;Barnegat;Albertine Cawthon;580 N Main St;-74.21;39.77;Sales Channel 1;Juices;17238.69
1758;2014;December;Northeast;Middle Atlantic;NJ;Bayonne;Lilly Starley;537 Broadway;-74.12;40.67;Sales Channel 1;Infusions;18100.6245
1759;2014;December;Northeast;Middle Atlantic;NJ;Bayonne;Marilee Snerling;157 W 63rd St;-74.1;40.69;Sales Channel 2;Juices;19005.65573
1760;2014;December;Northeast;Middle Atlantic;NJ;Bayville;Loren Verne;417 Atlantic City Blvd;-74.15;39.91;Sales Channel 2;Infusions;19955.93851
1761;2014;December;Northeast;Middle Atlantic;NJ;Belleville;Fernanda Galofaro;663 Washington Ave;-74.15;40.8;Sales Channel 3;Juices;20953.73544
1762;2014;December;Northeast;Middle Atlantic;NJ;Boonton;Cornelius Silis;568 Myrtle Ave;-74.4;40.91;Sales Channel 3;Juices;22001.42221
1763;2014;December;Northeast;Middle Atlantic;NJ;Burlington;Jovan Schomas;Us 130 & Jackson St;-74.85;40.07;Sales Channel 4;Infusions;23101.49332
1764;2014;December;Northeast;Middle Atlantic;NJ;Camden;Simona Schammel;2720 Mount Ephraim Ave;-75.1;39.91;Sales Channel 4;Infusions;24256.56799
1765;2014;December;Northeast;Middle Atlantic;NJ;Camden;Trang Colavito;Haddon Ave & Federal St;-75.12;39.94;Sales Channel 1;Infusions;25469.39638
1766;2014;December;Northeast;Middle Atlantic;NJ;Cherry Hill;Melissia Fellers;801 Route 38;-75.04;39.94;Sales Channel 1;Sports Drinks;26742.8662
1767;2014;December;Northeast;Middle Atlantic;NJ;Cinnaminson;Majorie Gaskamp;100 Route 130 N;-75.01;39.99;Sales Channel 2;Infusions;28080.00951
1768;2014;December;Northeast;Middle Atlantic;NJ;Cliffwood Beach;Gianna Dollarhide;Rt 35 & Amboy;-74.22;40.44;Sales Channel 2;Sports Drinks;29484.00999
1769;2014;December;Northeast;Middle Atlantic;NJ;Cream Ridge;Evalyn Babcock;534 Monmouth Rd;-74.43;40.15;Sales Channel 1;Infusions;30958.21049
1770;2014;December;Northeast;Middle Atlantic;NJ;Delran;Priscilla Killin;4057 US 130;-74.96;40.02;Sales Channel 4;Infusions;32506.12101
1771;2014;December;Northeast;Middle Atlantic;NJ;East Brunswick;Nelle Dekruif;361 South Rt 18;-74.4;40.45;Sales Channel 2;Softdrinks;15636
1772;2014;December;Northeast;Middle Atlantic;NJ;Eatontown;Claudie Scarles;Rt 35 & Main St;-74.05;40.29;Sales Channel 2;Juices;16417.8
1773;2014;December;Northeast;Middle Atlantic;NJ;Edgewater Park;Joaquina Lubman;US 130/Cooper St;-74.91;40.04;Sales Channel 4;Juices;17238.69
1774;2014;December;Northeast;Middle Atlantic;NJ;Edison;Luetta Gillingham;1075 Us 1;-74.36;40.52;Sales Channel 2;Sports Drinks;18100.6245
1775;2014;December;Northeast;Middle Atlantic;NJ;Egg Harbor Twp;Thao Sperlich;6688 Black Horse Pike;-74.57;39.41;Sales Channel 4;Sports Drinks;19005.65573
1776;2014;December;Northeast;Middle Atlantic;NJ;Elizabeth;Darrel Malenke;420 Us 1;-74.21;40.65;Sales Channel 1;Softdrinks;19955.93851
1777;2014;December;Northeast;Middle Atlantic;NJ;Englishtown;Cassie Ritzman;78 Us 9;-74.31;40.35;Sales Channel 2;Softdrinks;20953.73544
1778;2014;December;Northeast;Middle Atlantic;NJ;Fairview;Ying Servis;289 Bergen Blvd;-74;40.82;Sales Channel 2;Juices;22001.42221
1779;2014;December;Northeast;Middle Atlantic;NJ;Flemington;Lamar Alessio;72 Reaville Ave;-74.85;40.5;Sales Channel 4;Infusions;23101.49332
1780;2014;December;Northeast;Middle Atlantic;NJ;Fort Lee;Youlanda Colander;2152 Lemoine Ave;-73.97;40.86;Sales Channel 1;Infusions;24256.56799
1781;2014;December;Northeast;Middle Atlantic;NJ;Fort Lee;Youlanda Colander;2152 Lemoine Ave;-73.97;40.86;Sales Channel 1;Sports Drinks;25469.39638
1782;2014;December;Northeast;Middle Atlantic;NJ;Freehold;Omar Freelon;3636 Rt 9;-74.28;40.24;Sales Channel 2;Sports Drinks;26742.8662
1783;2014;December;Northeast;Middle Atlantic;NJ;Garfield;Carman Rhudy;180 Passaic St;-74.1;40.87;Sales Channel 2;Softdrinks;25405.72289
1784;2014;December;Northeast;Middle Atlantic;NJ;Garwood;Tova Whitham;216 North Ave;-74.32;40.65;Sales Channel 4;Softdrinks;26676.00904
1785;2014;December;Northeast;Middle Atlantic;NJ;Hackensack;Lakesha Wissing;343 River St;-74.04;40.89;Sales Channel 2;Juices;28009.80949
1786;2014;December;Northeast;Middle Atlantic;NJ;Hackettstown;Robyn Wasmund;202 Mountain Ave;-74.82;40.84;Sales Channel 2;Sports Drinks;29410.29996
1787;2014;December;Northeast;Middle Atlantic;NJ;Hammonton;Heath Licalzi;96 S White Horse Pike;-74.78;39.64;Sales Channel 4;Juices;30880.81496
1788;2014;December;Northeast;Middle Atlantic;NJ;Hampton;Enda Zschoche;461 Rt 31;-74.97;40.71;Sales Channel 4;Softdrinks;32424.85571
1789;2014;December;Northeast;Middle Atlantic;NJ;Hasbrouck Heights;Sheba Bubash;329 Rt 17;-74.07;40.86;Sales Channel 1;Juices;34046.0985
1790;2014;December;Northeast;Middle Atlantic;NJ;Hazlet;Janet Huey;31-32 Rt 35 & Hazlet Ave;-74.18;40.42;Sales Channel 2;Juices;35748.40342
1791;2014;December;Northeast;Middle Atlantic;NJ;Hillsborough;Babette Billiel;410 Us 206;-74.64;40.51;Sales Channel 1;Infusions;37535.82359
1792;2014;December;Northeast;Middle Atlantic;NJ;Hoboken;Adena Boice;234 Washington St;-74.03;40.74;Sales Channel 1;Sports Drinks;39412.61477
1793;2014;December;Northeast;Middle Atlantic;NJ;Howell;Christa Ostlund;3410 Us 9;-74.23;40.16;Sales Channel 2;Softdrinks;15636
1794;2014;December;Northeast;Middle Atlantic;NJ;Howell;Nohemi Start;6771/ Us 9;-74.22;40.11;Sales Channel 2;Juices;16417.8
1795;2014;December;Northeast;Middle Atlantic;NJ;Hurffville;Kirby Krausz;122 Delsea Dr & Egg Harbor Rd;-75.11;39.76;Sales Channel 1;Softdrinks;17238.69
1796;2014;December;Northeast;Middle Atlantic;NJ;Jersey City;Corey Basom;325 Grove St;-74.04;40.72;Sales Channel 2;Juices;18100.6245
1797;2014;December;Northeast;Middle Atlantic;NJ;Jersey City;Laine Laranjo;564 Newark Ave;-74.06;40.73;Sales Channel 2;Softdrinks;19005.65573
1798;2014;December;Northeast;Middle Atlantic;NJ;Jersey City;Tamie Mackell;2873 John F Kennedy Blvd;-74.07;40.73;Sales Channel 1;Sports Drinks;19955.93851
1799;2014;December;Northeast;Middle Atlantic;NJ;Jersey City;Tanya Ebner;737 Secaucus Rd;-74.05;40.76;Sales Channel 2;Juices;20953.73544
1800;2014;December;Northeast;Middle Atlantic;NJ;Lake Hopatcong;Noemi Boele;735 Rt 15 S;-74.6;40.96;Sales Channel 2;Softdrinks;22001.42221
1801;2014;December;Northeast;Middle Atlantic;NJ;Lakehurst;Alane Shoulders;98 Rt 70 & Center St;-74.32;40.01;Sales Channel 2;Softdrinks;23101.49332
1802;2014;December;Northeast;Middle Atlantic;NJ;Lakewood;Nicholle Hosier;1900 Shorrock Rd & Rt 70;-74.16;40.04;Sales Channel 2;Softdrinks;24256.56799
1803;2014;December;Northeast;Middle Atlantic;NJ;Lincoln Park;Maritza Trear;53 Boonton Tpke;-74.3;40.92;Sales Channel 3;Infusions;25469.39638
1804;2014;December;Northeast;Middle Atlantic;NJ;Lincroft;Savanna Ducksworth;608 Newman Springs Rd;-74.12;40.33;Sales Channel 2;Infusions;26742.8662
1805;2014;December;Northeast;Middle Atlantic;NJ;Linden;Tambra Lich;107 W Edgar Rd;-74.24;40.63;Sales Channel 2;Infusions;28080.00951
1806;2014;December;Northeast;Middle Atlantic;NJ;Mahwah;Verna Fleck;150 Rt 17;-74.16;41.1;Sales Channel 1;Softdrinks;29484.00999
1807;2014;December;Northeast;Middle Atlantic;NJ;Malaga;Grayce Brott;403 Delsea Dr;-75.06;39.57;Sales Channel 1;Juices;30958.21049
1808;2014;December;Northeast;Middle Atlantic;NJ;Marlton;Laronda Gimar;760 Rt 70;-74.88;39.89;Sales Channel 2;Infusions;32506.12101
1809;2014;December;Northeast;Middle Atlantic;NJ;Medford;Traci Belen;601 Stokes Rd;-74.81;39.87;Sales Channel 1;Softdrinks;15636
1810;2014;December;Northeast;Middle Atlantic;NJ;Millville;Lilian Naylor;1027 N High St;-75.04;39.41;Sales Channel 2;Juices;16417.8
1811;2014;December;Northeast;Middle Atlantic;NJ;Milton;Jennell Harcourt;5734 Berkshire Valley Rd;-74.51;41.04;Sales Channel 2;Softdrinks;17238.69
1812;2014;December;Northeast;Middle Atlantic;NJ;Monmouth Junction;Mickie Beckel;3955 US Hwy 1;-74.55;40.41;Sales Channel 2;Juices;18100.6245
1813;2014;December;Northeast;Middle Atlantic;NJ;Mount Holly;Adah Lapitan;1660 SR 38;-74.78;39.98;Sales Channel 1;Sports Drinks;19005.65573
1814;2014;December;Northeast;Middle Atlantic;NJ;Mount Holly;Katia Stabel;1864 Burlington/Mount Holly Rd;-74.8;40.01;Sales Channel 4;Sports Drinks;19955.93851
1815;2014;December;Northeast;Middle Atlantic;NJ;Mount Laurel;Dorinda Sivertsen;3049 Rt 38;-74.87;39.97;Sales Channel 4;Sports Drinks;20953.73544
1816;2014;December;Northeast;Middle Atlantic;NJ;Mullica Hill;Lavera Koprowski;Rt 77 and Walnut Lane;-75.22;39.73;Sales Channel 2;Sports Drinks;22001.42221
1817;2014;December;Northeast;Middle Atlantic;NJ;Newark;Alan Jargas;561 Mccarter Hwy;-74.17;40.73;Sales Channel 4;Juices;23101.49332
1818;2014;December;Northeast;Middle Atlantic;NJ;Newark;Berenice Kassell;872 Frelinghuysen Ave;-74.2;40.69;Sales Channel 3;Infusions;24256.56799
1819;2014;December;Northeast;Middle Atlantic;NJ;Newark;Berenice Kassell;872 Frelinghuysen Ave;-74.2;40.69;Sales Channel 3;Sports Drinks;25469.39638
1820;2014;December;Northeast;Middle Atlantic;NJ;Newark;Connie Lemanski;915 18th Ave;-74.23;40.74;Sales Channel 2;Sports Drinks;26742.8662
1821;2014;December;Northeast;Middle Atlantic;NJ;Newark;Fe Watzke;7944 Penn Sta;-74.17;40.73;Sales Channel 2;Juices;25405.72289
1822;2014;December;Northeast;Middle Atlantic;NJ;Newark;Oliva Haya;621-635 Broadway;-74.16;40.77;Sales Channel 2;Softdrinks;26676.00904
1823;2014;December;Northeast;Middle Atlantic;NJ;Newton;Maira Appleby;126 Water St;-74.75;41.07;Sales Channel 4;Infusions;28009.80949
1824;2014;December;Northeast;Middle Atlantic;NJ;North Brunswick;Marcelo Finnie;622 Georges Rd;-74.45;40.47;Sales Channel 2;Infusions;29410.29996
